species,collection,item,asset,measure,value
Leptonycteris yerbabuenae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,96.29
Leptonycteris yerbabuenae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,56.78
Leptonycteris yerbabuenae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.761583410522205
Lichonycteris degener,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,66.23
Lichonycteris degener,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,66.23
Lichonycteris degener,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,66.23
Lichonycteris degener,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,66.23
Lichonycteris degener,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lichonycteris obscura,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,48.66224400871462
Lichonycteris obscura,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,56.04
Lichonycteris obscura,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,82.42
Lichonycteris obscura,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,10.22
Lichonycteris obscura,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,23.00608083602636
Lionycteris spurrelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,44.63234747677635
Lionycteris spurrelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,40.92
Lionycteris spurrelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,86.95
Lionycteris spurrelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,20.66
Lionycteris spurrelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.822117850612328
Lonchophylla bokermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lonchophylla bokermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lonchophylla bokermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lonchophylla bokermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lonchophylla bokermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchophylla cadenai,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,47.21102040816327
Lonchophylla cadenai,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,47.33
Lonchophylla cadenai,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,65.51
Lonchophylla cadenai,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,32.79
Lonchophylla cadenai,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.176131805302547
Lonchophylla chocoana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lonchophylla chocoana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lonchophylla chocoana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lonchophylla chocoana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lonchophylla chocoana,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchophylla concava,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,85.435
Lonchophylla concava,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,85.435
Lonchophylla concava,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,87.6
Lonchophylla concava,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,83.27
Lonchophylla concava,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.0617723625377544
Lonchophylla dekeyseri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,53.108000000000004
Lonchophylla dekeyseri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,52.95
Lonchophylla dekeyseri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,57.66
Lonchophylla dekeyseri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,49.04
Lonchophylla dekeyseri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.132438347358171
Lonchophylla fornicata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,44.24468750000001
Lonchophylla fornicata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,43.875
Lonchophylla fornicata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,73.15
Lonchophylla fornicata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,8.22
Lonchophylla fornicata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,16.446623522705785
Lonchophylla handleyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,47.89785714285715
Lonchophylla handleyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,47.980000000000004
Lonchophylla handleyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,50.57
Lonchophylla handleyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,41.47
Lonchophylla handleyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,2.186603191364066
Lonchophylla hesperia,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,58.5425
Lonchophylla hesperia,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,58.435
Lonchophylla hesperia,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,59.02
Lonchophylla hesperia,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,58.28
Lonchophylla hesperia,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,0.32724863126782827
Lonchophylla mordax,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lonchophylla mordax,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lonchophylla mordax,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lonchophylla mordax,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lonchophylla mordax,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchophylla orcesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,82.17
Lonchophylla orcesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,82.27
Lonchophylla orcesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,85.53
Lonchophylla orcesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,78.71
Lonchophylla orcesi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.411099529477264
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lonchophylla orienticollina,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchophylla pattoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lonchophylla pattoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lonchophylla pattoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lonchophylla pattoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lonchophylla pattoni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchophylla peracchii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,70.80979166666667
Lonchophylla peracchii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,70.91499999999999
Lonchophylla peracchii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,78.08
Lonchophylla peracchii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,58.07
Lonchophylla peracchii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.188393024285867
Lonchophylla robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,45.27
Lonchophylla robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,45.27
Lonchophylla robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,45.27
Lonchophylla robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,45.27
Lonchophylla robusta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchophylla thomasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,69.04333333333335
Lonchophylla thomasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,70.48
Lonchophylla thomasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,75.06
Lonchophylla thomasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,57.71
Lonchophylla thomasi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.027688196979007
Lonchorhina aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,59.86621212121213
Lonchorhina aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,59.565
Lonchorhina aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.51
Lonchorhina aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,48.37
Lonchorhina aurita,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.0898439452410615
Lonchorhina fernandezi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,53.098676470588224
Lonchorhina fernandezi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,53.025000000000006
Lonchorhina fernandezi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,56.93
Lonchorhina fernandezi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,49.69
Lonchorhina fernandezi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,1.8040029324625888
Lonchorhina inusitata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,64.19548648648653
Lonchorhina inusitata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,64.0
Lonchorhina inusitata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,90.6
Lonchorhina inusitata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,41.86
Lonchorhina inusitata,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.893844732146734
Lonchorhina marinkellei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,43.07
Lonchorhina marinkellei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,43.07
Lonchorhina marinkellei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,43.07
Lonchorhina marinkellei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,43.07
Lonchorhina marinkellei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lonchorhina orinocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,50.83363636363637
Lonchorhina orinocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.18
Lonchorhina orinocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,53.6
Lonchorhina orinocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,47.45
Lonchorhina orinocensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,1.5642936804240812
Lophostoma brasiliense,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,70.44058563535917
Lophostoma brasiliense,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,70.25
Lophostoma brasiliense,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.15
Lophostoma brasiliense,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,25.81
Lophostoma brasiliense,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,17.53723700089833
Lophostoma carrikeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lophostoma carrikeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lophostoma carrikeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lophostoma carrikeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lophostoma carrikeri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lophostoma evotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,44.379886363636366
Lophostoma evotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,42.32
Lophostoma evotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,71.11
Lophostoma evotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,24.49
Lophostoma evotis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,10.96335374209437
Lophostoma kalkoae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,40.60721804511278
Lophostoma kalkoae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,40.48
Lophostoma kalkoae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,67.86
Lophostoma kalkoae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,14.66
Lophostoma kalkoae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,8.220067956050979
Lophostoma occidentalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,32.42464140730714
Lophostoma occidentalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,29.28
Lophostoma occidentalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,75.76
Lophostoma occidentalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,2.23
Lophostoma occidentalis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,12.530404586694713
Lophostoma schulzi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,75.97500000000002
Lophostoma schulzi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,82.97999999999999
Lophostoma schulzi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,94.03
Lophostoma schulzi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,38.05
Lophostoma schulzi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,16.611259260228476
Lophostoma silvicolum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,NaN
Lophostoma silvicolum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,NaN
Lophostoma silvicolum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,NaN
Lophostoma silvicolum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,NaN
Lophostoma silvicolum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Lyroderma lyra,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,48.584242652599826
Lyroderma lyra,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,43.78
Lyroderma lyra,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.94
Lyroderma lyra,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,20.16
Lyroderma lyra,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,20.700129731485994
Macroderma gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,51.24
Macroderma gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,51.24
Macroderma gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,51.24
Macroderma gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,51.24
Macroderma gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,NaN
Macroglossus minimus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,49.69538461538462
Macroglossus minimus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,49.49
Macroglossus minimus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,51.79
Macroglossus minimus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,47.8
Macroglossus minimus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,1.1212613090073715
Macroglossus sobrinus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,37.15236842105263
Macroglossus sobrinus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,36.89
Macroglossus sobrinus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,51.33
Macroglossus sobrinus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,19.12
Macroglossus sobrinus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.327074014550227
Macronycteris commersonii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,33.71581245985865
Macronycteris commersonii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,32.75
Macronycteris commersonii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,54.0
Macronycteris commersonii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,4.37
Macronycteris commersonii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,4.148840075243626
Macronycteris gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,79.25461538461538
Macronycteris gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,79.13
Macronycteris gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,86.28
Macronycteris gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,64.65
Macronycteris gigas,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,5.466918107100522
Macrophyllum macrophyllum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,70.88136363636362
Macrophyllum macrophyllum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,75.78
Macrophyllum macrophyllum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,97.71
Macrophyllum macrophyllum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,22.46
Macrophyllum macrophyllum,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,17.93437339265058
Macrotus californicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,52.20200432198815
Macrotus californicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,54.98
Macrotus californicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,73.62
Macrotus californicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,20.84
Macrotus californicus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.9956405789537
Macrotus waterhousii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,58.781234096692216
Macrotus waterhousii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,60.870000000000005
Macrotus waterhousii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,72.0
Macrotus waterhousii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,25.89
Macrotus waterhousii,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.1092894735700805
Megaderma spasma,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,32.59031055900623
Megaderma spasma,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,28.37
Megaderma spasma,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,82.79
Megaderma spasma,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,20.55
Megaderma spasma,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.353577536673466
Megaerops ecaudatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,46.91941176470589
Megaerops ecaudatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,46.9
Megaerops ecaudatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,73.99
Megaerops ecaudatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,21.28
Megaerops ecaudatus,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,13.646296667781263
Megaerops kusnotoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,52.14374045801531
Megaerops kusnotoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,50.88
Megaerops kusnotoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,73.45
Megaerops kusnotoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,35.92
Megaerops kusnotoi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.7151617592485655
Megaerops niphanae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,70.20921465968581
Megaerops niphanae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,71.18
Megaerops niphanae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,89.48
Megaerops niphanae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,41.92
Megaerops niphanae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.758414544807177
Megaerops wetmorei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,39.87781443298972
Megaerops wetmorei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,41.19
Megaerops wetmorei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,55.68
Megaerops wetmorei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,17.07
Megaerops wetmorei,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.07016256031174
Megaloglossus azagnyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,77.89133333333334
Megaloglossus azagnyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,78.41
Megaloglossus azagnyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,84.97
Megaloglossus azagnyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,70.1
Megaloglossus azagnyi,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,3.8137994655771337
Megaloglossus woermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,75.84875
Megaloglossus woermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,77.235
Megaloglossus woermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,84.19
Megaloglossus woermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,66.53
Megaloglossus woermanni,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,6.284896720369736
Melonycteris melanops,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,36.53177914110431
Melonycteris melanops,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,36.245000000000005
Melonycteris melanops,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,70.08
Melonycteris melanops,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,5.79
Melonycteris melanops,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.270837591808516
Mesophylla macconnelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,44.80285714285714
Mesophylla macconnelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,49.11
Mesophylla macconnelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,55.27
Mesophylla macconnelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,29.55
Mesophylla macconnelli,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,9.52969694216578
Micronomus norfolkensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,59.535849056603766
Micronomus norfolkensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,62.17
Micronomus norfolkensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,79.18
Micronomus norfolkensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,34.31
Micronomus norfolkensis,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,11.798092484993928
Micronycteris brosseti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,64.07699999999998
Micronycteris brosseti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,63.33500000000001
Micronycteris brosseti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,76.94
Micronycteris brosseti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,52.03
Micronycteris brosseti,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.3945642197495305
Micronycteris buriri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,66.57000000000001
Micronycteris buriri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,65.05
Micronycteris buriri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,74.45
Micronycteris buriri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,60.21
Micronycteris buriri,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,7.240662953072736
Micronycteris giovanniae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,41.76764705882352
Micronycteris giovanniae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,median,40.21
Micronycteris giovanniae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,maximum,63.16
Micronycteris giovanniae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,minimum,27.64
Micronycteris giovanniae,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,std,8.548625056284852
Micronycteris hirsuta,bii_nhm,bii_nhm_10km_2020,bii_nhm_10km_2020,mean,77.89133333333334
